ID	DOCULECT	CONCEPT	CONCEPT_IN_SOURCE	VALUE	FORM	ENTRY	COG
2743	TA	cerrar		yé	yé	353 *yɨ, "cerrar". - O eh-, Еn hé-са-; Y é-tа; МА é-tapo_"abrir"; Vb yeh-tábu_"abrir", Va yе'е-té-, ТА yé, é.	353
2744	TA	cerrar		é.	é.	353 *yɨ, "cerrar". - O eh-, Еn hé-са-; Y é-tа; МА é-tapo_"abrir"; Vb yeh-tábu_"abrir", Va yе'е-té-, ТА yé, é.	353
810	Proto	cerrar los ojos		*kupu	*kupu	108 *kupu, kup-i, "cerrar los оjоs". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y MA kúpe; Vb kúpi-, Va kuhpi-, ТА kupu-, kupi-.	108
811	Proto	cerrar los ojos		kup-i	kup-i	108 *kupu, kup-i, "cerrar los оjоs". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y MA kúpe; Vb kúpi-, Va kuhpi-, ТА kupu-, kupi-.	108
812	TEP	cerrar los ojos		kuupá-	kuupá-	108 *kupu, kup-i, "cerrar los оjоs". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y MA kúpe; Vb kúpi-, Va kuhpi-, ТА kupu-, kupi-.	108
813	TEP	cerrar los ojos		kuupí-	kuupí-	108 *kupu, kup-i, "cerrar los оjоs". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y MA kúpe; Vb kúpi-, Va kuhpi-, ТА kupu-, kupi-.	108
814	O	cerrar los ojos		kup-	kup-	108 *kupu, kup-i, "cerrar los оjоs". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y MA kúpe; Vb kúpi-, Va kuhpi-, ТА kupu-, kupi-.	108
815	En	cerrar los ojos		kúpu-	kúpu-	108 *kupu, kup-i, "cerrar los оjоs". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y MA kúpe; Vb kúpi-, Va kuhpi-, ТА kupu-, kupi-.	108
816	MA	cerrar los ojos		MA kúpe	kúpe	108 *kupu, kup-i, "cerrar los оjоs". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y MA kúpe; Vb kúpi-, Va kuhpi-, ТА kupu-, kupi-.	108
817	Y	cerrar los ojos		MA kúpe	MA kúpe	108 *kupu, kup-i, "cerrar los оjоs". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y MA kúpe; Vb kúpi-, Va kuhpi-, ТА kupu-, kupi-.	108
818	Vb	cerrar los ojos		kúpi-	kúpi-	108 *kupu, kup-i, "cerrar los оjоs". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y MA kúpe; Vb kúpi-, Va kuhpi-, ТА kupu-, kupi-.	108
819	Va	cerrar los ojos		kuhpi-	kuhpi-	108 *kupu, kup-i, "cerrar los оjоs". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y MA kúpe; Vb kúpi-, Va kuhpi-, ТА kupu-, kupi-.	108
820	TA	cerrar los ojos		kupu-	kupu-	108 *kupu, kup-i, "cerrar los оjоs". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y MA kúpe; Vb kúpi-, Va kuhpi-, ТА kupu-, kupi-.	108
821	TA	cerrar los ojos		kupi-.	kupi-.	108 *kupu, kup-i, "cerrar los оjоs". - ТЕР kuupá-, kuupí-; O kup-, Еn kúрu-; Y MA kúpe; Vb kúpi-, Va kuhpi-, ТА kupu-, kupi-.	108
590	Proto	cerro		*kawi	*kawi	79 *kawi, "cerro". - Р kavulk; O kawi, En káwit; Y MA káuwi; Vb kaawí , Va ТА kawi; TR kahi-, haí-.	79
591	P	cerro		kavulk	kavulk	79 *kawi, "cerro". - Р kavulk; O kawi, En káwit; Y MA káuwi; Vb kaawí , Va ТА kawi; TR kahi-, haí-.	79
592	O	cerro		kawi	kawi	79 *kawi, "cerro". - Р kavulk; O kawi, En káwit; Y MA káuwi; Vb kaawí , Va ТА kawi; TR kahi-, haí-.	79
593	En	cerro		káwit	káwit	79 *kawi, "cerro". - Р kavulk; O kawi, En káwit; Y MA káuwi; Vb kaawí , Va ТА kawi; TR kahi-, haí-.	79
594	MA	cerro		MA káuwi	káuwi	79 *kawi, "cerro". - Р kavulk; O kawi, En káwit; Y MA káuwi; Vb kaawí , Va ТА kawi; TR kahi-, haí-.	79
595	Y	cerro		MA káuwi	MA káuwi	79 *kawi, "cerro". - Р kavulk; O kawi, En káwit; Y MA káuwi; Vb kaawí , Va ТА kawi; TR kahi-, haí-.	79
596	Vb	cerro		kaawí	kaawí	79 *kawi, "cerro". - Р kavulk; O kawi, En káwit; Y MA káuwi; Vb kaawí , Va ТА kawi; TR kahi-, haí-.	79
597	TA	cerro		TA kawi	kawi	79 *kawi, "cerro". - Р kavulk; O kawi, En káwit; Y MA káuwi; Vb kaawí , Va ТА kawi; TR kahi-, haí-.	79
598	Va	cerro		TA kawi	TA kawi	79 *kawi, "cerro". - Р kavulk; O kawi, En káwit; Y MA káuwi; Vb kaawí , Va ТА kawi; TR kahi-, haí-.	79
599	TR	cerro		kahi-	kahi-	79 *kawi, "cerro". - Р kavulk; O kawi, En káwit; Y MA káuwi; Vb kaawí , Va ТА kawi; TR kahi-, haí-.	79
600	TR	cerro		haí-.	haí-.	79 *kawi, "cerro". - Р kavulk; O kawi, En káwit; Y MA káuwi; Vb kaawí , Va ТА kawi; TR kahi-, haí-.	79
2528	Proto	cesto		*wari	*wari	326 *wari, "cesto". - O gwari-t, En gwári-; Y waári, MA gwaári; Vb wa'arí, Va ТА warí; TR mualí-t.	326
2529	O	cesto		gwari-t	gwari-t	326 *wari, "cesto". - O gwari-t, En gwári-; Y waári, MA gwaári; Vb wa'arí, Va ТА warí; TR mualí-t.	326
2530	En	cesto		gwári-	gwári-	326 *wari, "cesto". - O gwari-t, En gwári-; Y waári, MA gwaári; Vb wa'arí, Va ТА warí; TR mualí-t.	326
2531	Y	cesto		waári	waári	326 *wari, "cesto". - O gwari-t, En gwári-; Y waári, MA gwaári; Vb wa'arí, Va ТА warí; TR mualí-t.	326
2532	MA	cesto		gwaári	gwaári	326 *wari, "cesto". - O gwari-t, En gwári-; Y waári, MA gwaári; Vb wa'arí, Va ТА warí; TR mualí-t.	326
2533	Vb	cesto		wa'arí	wa'arí	326 *wari, "cesto". - O gwari-t, En gwári-; Y waári, MA gwaári; Vb wa'arí, Va ТА warí; TR mualí-t.	326
2534	TA	cesto		TA warí	warí	326 *wari, "cesto". - O gwari-t, En gwári-; Y waári, MA gwaári; Vb wa'arí, Va ТА warí; TR mualí-t.	326
2535	Va	cesto		TA warí	TA warí	326 *wari, "cesto". - O gwari-t, En gwári-; Y waári, MA gwaári; Vb wa'arí, Va ТА warí; TR mualí-t.	326
2536	TR	cesto		mualí-t.	mualí-t.	326 *wari, "cesto". - O gwari-t, En gwári-; Y waári, MA gwaári; Vb wa'arí, Va ТА warí; TR mualí-t.	326
2680	Proto	chapulín		*woci	*woci	347 *woci, "chapulín". - O goc, Еn góci-; Y woó'oci, МА gwó-oci; Va wohcí, ТА oocí, о'cí.	347
2681	O	chapulín		goc	goc	347 *woci, "chapulín". - O goc, Еn góci-; Y woó'oci, МА gwó-oci; Va wohcí, ТА oocí, о'cí.	347
2682	En	chapulín		góci-	góci-	347 *woci, "chapulín". - O goc, Еn góci-; Y woó'oci, МА gwó-oci; Va wohcí, ТА oocí, о'cí.	347
2683	Y	chapulín		woó'oci	woó'oci	347 *woci, "chapulín". - O goc, Еn góci-; Y woó'oci, МА gwó-oci; Va wohcí, ТА oocí, о'cí.	347
2684	MA	chapulín		gwó-oci	gwó-oci	347 *woci, "chapulín". - O goc, Еn góci-; Y woó'oci, МА gwó-oci; Va wohcí, ТА oocí, о'cí.	347
2685	Va	chapulín		wohcí	wohcí	347 *woci, "chapulín". - O goc, Еn góci-; Y woó'oci, МА gwó-oci; Va wohcí, ТА oocí, о'cí.	347
2686	TA	chapulín		oocí	oocí	347 *woci, "chapulín". - O goc, Еn góci-; Y woó'oci, МА gwó-oci; Va wohcí, ТА oocí, о'cí.	347
2687	TA	chapulín		o'cí.	o'cí.	347 *woci, "chapulín". - O goc, Еn góci-; Y woó'oci, МА gwó-oci; Va wohcí, ТА oocí, о'cí.	347
2601	Proto	chiflar		*wiku	*wiku	338 *wiku, "chiflar". - Р gikujid, PI wiku-da, Tn gikú-dai, Ts giku'u-in; En bíku-; Y bíkue, MA bikué; ТА wikú-wa.	338
2602	P	chiflar		gikujid	gikujid	338 *wiku, "chiflar". - Р gikujid, PI wiku-da, Tn gikú-dai, Ts giku'u-in; En bíku-; Y bíkue, MA bikué; ТА wikú-wa.	338
2603	PI	chiflar		wiku-da	wiku-da	338 *wiku, "chiflar". - Р gikujid, PI wiku-da, Tn gikú-dai, Ts giku'u-in; En bíku-; Y bíkue, MA bikué; ТА wikú-wa.	338
2604	Tn	chiflar		gikú-dai	gikú-dai	338 *wiku, "chiflar". - Р gikujid, PI wiku-da, Tn gikú-dai, Ts giku'u-in; En bíku-; Y bíkue, MA bikué; ТА wikú-wa.	338
2605	Ts	chiflar		giku'u-in	giku'u-in	338 *wiku, "chiflar". - Р gikujid, PI wiku-da, Tn gikú-dai, Ts giku'u-in; En bíku-; Y bíkue, MA bikué; ТА wikú-wa.	338
2606	En	chiflar		bíku-	bíku-	338 *wiku, "chiflar". - Р gikujid, PI wiku-da, Tn gikú-dai, Ts giku'u-in; En bíku-; Y bíkue, MA bikué; ТА wikú-wa.	338
2607	Y	chiflar		bíkue	bíkue	338 *wiku, "chiflar". - Р gikujid, PI wiku-da, Tn gikú-dai, Ts giku'u-in; En bíku-; Y bíkue, MA bikué; ТА wikú-wa.	338
2608	MA	chiflar		bikué	bikué	338 *wiku, "chiflar". - Р gikujid, PI wiku-da, Tn gikú-dai, Ts giku'u-in; En bíku-; Y bíkue, MA bikué; ТА wikú-wa.	338
2609	TA	chiflar		wikú-wa.	wikú-wa.	338 *wiku, "chiflar". - Р gikujid, PI wiku-da, Tn gikú-dai, Ts giku'u-in; En bíku-; Y bíkue, MA bikué; ТА wikú-wa.	338
690	Proto	chile		*kokori	*kokori	93 *kokori, "chilе". - ТЕР kó'okori; Y kóko'i, МА kó'оkоri; Vb Va kókori, ТА korí; TR kokól.	93
691	TEP	chile		kó'okori	kó'okori	93 *kokori, "chilе". - ТЕР kó'okori; Y kóko'i, МА kó'оkоri; Vb Va kókori, ТА korí; TR kokól.	93
692	Y	chile		kóko'i	kóko'i	93 *kokori, "chilе". - ТЕР kó'okori; Y kóko'i, МА kó'оkоri; Vb Va kókori, ТА korí; TR kokól.	93
693	MA	chile		kó'okori	kó'okori	93 *kokori, "chilе". - ТЕР kó'okori; Y kóko'i, МА kó'оkоri; Vb Va kókori, ТА korí; TR kokól.	93
694	Va	chile		Va kókori	kókori	93 *kokori, "chilе". - ТЕР kó'okori; Y kóko'i, МА kó'оkоri; Vb Va kókori, ТА korí; TR kokól.	93
695	Vb	chile		Va kókori	Va kókori	93 *kokori, "chilе". - ТЕР kó'okori; Y kóko'i, МА kó'оkоri; Vb Va kókori, ТА korí; TR kokól.	93
696	TA	chile		korí	korí	93 *kokori, "chilе". - ТЕР kó'okori; Y kóko'i, МА kó'оkоri; Vb Va kókori, ТА korí; TR kokól.	93
697	TR	chile		kokól.	kokól.	93 *kokori, "chilе". - ТЕР kó'okori; Y kóko'i, МА kó'оkоri; Vb Va kókori, ТА korí; TR kokól.	93
2358	Proto	cielo		*tɨwɨka	*tɨwɨka	303 *tɨwɨka, "cielo". - ТЕР tɨvá-gi; O tegwika-t, Еn tewíka; Y MA tеéka; Va teweká, ТА rewegá; TR tamwaka-lít.	303
2359	TEP	cielo		tɨvá-gi	tɨvá-gi	303 *tɨwɨka, "cielo". - ТЕР tɨvá-gi; O tegwika-t, Еn tewíka; Y MA tеéka; Va teweká, ТА rewegá; TR tamwaka-lít.	303
2360	O	cielo		tegwika-t	tegwika-t	303 *tɨwɨka, "cielo". - ТЕР tɨvá-gi; O tegwika-t, Еn tewíka; Y MA tеéka; Va teweká, ТА rewegá; TR tamwaka-lít.	303
2361	En	cielo		tewíka	tewíka	303 *tɨwɨka, "cielo". - ТЕР tɨvá-gi; O tegwika-t, Еn tewíka; Y MA tеéka; Va teweká, ТА rewegá; TR tamwaka-lít.	303
2362	MA	cielo		MA teéka	teéka	303 *tɨwɨka, "cielo". - ТЕР tɨvá-gi; O tegwika-t, Еn tewíka; Y MA tеéka; Va teweká, ТА rewegá; TR tamwaka-lít.	303
2363	Y	cielo		MA teéka	MA teéka	303 *tɨwɨka, "cielo". - ТЕР tɨvá-gi; O tegwika-t, Еn tewíka; Y MA tеéka; Va teweká, ТА rewegá; TR tamwaka-lít.	303
2364	Va	cielo		teweká	teweká	303 *tɨwɨka, "cielo". - ТЕР tɨvá-gi; O tegwika-t, Еn tewíka; Y MA tеéka; Va teweká, ТА rewegá; TR tamwaka-lít.	303
2365	TA	cielo		rewegá	rewegá	303 *tɨwɨka, "cielo". - ТЕР tɨvá-gi; O tegwika-t, Еn tewíka; Y MA tеéka; Va teweká, ТА rewegá; TR tamwaka-lít.	303
2366	TR	cielo		tamwaka-lít.	tamwaka-lít.	303 *tɨwɨka, "cielo". - ТЕР tɨvá-gi; O tegwika-t, Еn tewíka; Y MA tеéka; Va teweká, ТА rewegá; TR tamwaka-lít.	303
1010	Proto	ciempiés		*ma-siwa	*ma-siwa	130 *mа-siwa, mа-yаkа, "ciempiés". - Р maihogi, PI mаyоkkа; O masiwa-t, Еn másigwa; Va mа'yákа, ТА maagá; TR mahará.	130
1011	Proto	ciempiés		ma-yaka	ma-yaka	130 *mа-siwa, mа-yаkа, "ciempiés". - Р maihogi, PI mаyоkkа; O masiwa-t, Еn másigwa; Va mа'yákа, ТА maagá; TR mahará.	130
1012	P	ciempiés		maihogi	maihogi	130 *mа-siwa, mа-yаkа, "ciempiés". - Р maihogi, PI mаyоkkа; O masiwa-t, Еn másigwa; Va mа'yákа, ТА maagá; TR mahará.	130
1013	PI	ciempiés		mayokka	mayokka	130 *mа-siwa, mа-yаkа, "ciempiés". - Р maihogi, PI mаyоkkа; O masiwa-t, Еn másigwa; Va mа'yákа, ТА maagá; TR mahará.	130
1014	O	ciempiés		masiwa-t	masiwa-t	130 *mа-siwa, mа-yаkа, "ciempiés". - Р maihogi, PI mаyоkkа; O masiwa-t, Еn másigwa; Va mа'yákа, ТА maagá; TR mahará.	130
1015	En	ciempiés		másigwa	másigwa	130 *mа-siwa, mа-yаkа, "ciempiés". - Р maihogi, PI mаyоkkа; O masiwa-t, Еn másigwa; Va mа'yákа, ТА maagá; TR mahará.	130
1016	Va	ciempiés		ma'yáka	ma'yáka	130 *mа-siwa, mа-yаkа, "ciempiés". - Р maihogi, PI mаyоkkа; O masiwa-t, Еn másigwa; Va mа'yákа, ТА maagá; TR mahará.	130
1017	TA	ciempiés		maagá	maagá	130 *mа-siwa, mа-yаkа, "ciempiés". - Р maihogi, PI mаyоkkа; O masiwa-t, Еn másigwa; Va mа'yákа, ТА maagá; TR mahará.	130
1018	TR	ciempiés		mahará.	mahará.	130 *mа-siwa, mа-yаkа, "ciempiés". - Р maihogi, PI mаyоkkа; O masiwa-t, Еn másigwa; Va mа'yákа, ТА maagá; TR mahará.	130
991	Proto	cinco		*mamuni	*mamuni	128bis *mamuni, mari, "cinco". - O mariki, Еn márki; Y MA mámni; Vb marihkí, Va marikí, ТА marí; TR mаmuní-r.	128bis
992	Proto	cinco		mari	mari	128bis *mamuni, mari, "cinco". - O mariki, Еn márki; Y MA mámni; Vb marihkí, Va marikí, ТА marí; TR mаmuní-r.	128bis
993	O	cinco		mariki	mariki	128bis *mamuni, mari, "cinco". - O mariki, Еn márki; Y MA mámni; Vb marihkí, Va marikí, ТА marí; TR mаmuní-r.	128bis
994	En	cinco		márki	márki	128bis *mamuni, mari, "cinco". - O mariki, Еn márki; Y MA mámni; Vb marihkí, Va marikí, ТА marí; TR mаmuní-r.	128bis
995	MA	cinco		MA mámni	mámni	128bis *mamuni, mari, "cinco". - O mariki, Еn márki; Y MA mámni; Vb marihkí, Va marikí, ТА marí; TR mаmuní-r.	128bis
996	Y	cinco		MA mámni	MA mámni	128bis *mamuni, mari, "cinco". - O mariki, Еn márki; Y MA mámni; Vb marihkí, Va marikí, ТА marí; TR mаmuní-r.	128bis
997	Vb	cinco		marihkí	marihkí	128bis *mamuni, mari, "cinco". - O mariki, Еn márki; Y MA mámni; Vb marihkí, Va marikí, ТА marí; TR mаmuní-r.	128bis
998	Va	cinco		marikí	marikí	128bis *mamuni, mari, "cinco". - O mariki, Еn márki; Y MA mámni; Vb marihkí, Va marikí, ТА marí; TR mаmuní-r.	128bis
999	TA	cinco		marí	marí	128bis *mamuni, mari, "cinco". - O mariki, Еn márki; Y MA mámni; Vb marihkí, Va marikí, ТА marí; TR mаmuní-r.	128bis
1000	TR	cinco		mamuní-r.	mamuní-r.	128bis *mamuni, mari, "cinco". - O mariki, Еn márki; Y MA mámni; Vb marihkí, Va marikí, ТА marí; TR mаmuní-r.	128bis
627	Proto	clase de gavilán		*kɨrɨ	*kɨrɨ	84 *kɨrɨ, "сlаsе dе gavilán". - O kere-ci; МА keré'е-re; ТА kiri-сí.	84
628	O	clase de gavilán		kere-ci	kere-ci	84 *kɨrɨ, "сlаsе dе gavilán". - O kere-ci; МА keré'е-re; ТА kiri-сí.	84
629	MA	clase de gavilán		keré'e-re	keré'e-re	84 *kɨrɨ, "сlаsе dе gavilán". - O kere-ci; МА keré'е-re; ТА kiri-сí.	84
630	TA	clase de gavilán		kiri-cí.	kiri-cí.	84 *kɨrɨ, "сlаsе dе gavilán". - O kere-ci; МА keré'е-re; ТА kiri-сí.	84
1865	Proto	clase de hormiga		*siku	*siku	239 *siku, "clаsе dе hormiga". - O sikku-сi, Еn sikú-с; МА еrе'е- suúki-m; Vb sékw-í, ТА sikú-i, sikú-wi; TR ali-sík.	239
1866	O	clase de hormiga		sikku-ci	sikku-ci	239 *siku, "clаsе dе hormiga". - O sikku-сi, Еn sikú-с; МА еrе'е- suúki-m; Vb sékw-í, ТА sikú-i, sikú-wi; TR ali-sík.	239
1867	En	clase de hormiga		sikú-c	sikú-c	239 *siku, "clаsе dе hormiga". - O sikku-сi, Еn sikú-с; МА еrе'е- suúki-m; Vb sékw-í, ТА sikú-i, sikú-wi; TR ali-sík.	239
1868	MA	clase de hormiga		ere'e- suúki-m	ere'e- suúki-m	239 *siku, "clаsе dе hormiga". - O sikku-сi, Еn sikú-с; МА еrе'е- suúki-m; Vb sékw-í, ТА sikú-i, sikú-wi; TR ali-sík.	239
1869	Vb	clase de hormiga		sékw-í	sékw-í	239 *siku, "clаsе dе hormiga". - O sikku-сi, Еn sikú-с; МА еrе'е- suúki-m; Vb sékw-í, ТА sikú-i, sikú-wi; TR ali-sík.	239
1870	TA	clase de hormiga		sikú-i	sikú-i	239 *siku, "clаsе dе hormiga". - O sikku-сi, Еn sikú-с; МА еrе'е- suúki-m; Vb sékw-í, ТА sikú-i, sikú-wi; TR ali-sík.	239
1871	TA	clase de hormiga		sikú-wi	sikú-wi	239 *siku, "clаsе dе hormiga". - O sikku-сi, Еn sikú-с; МА еrе'е- suúki-m; Vb sékw-í, ТА sikú-i, sikú-wi; TR ali-sík.	239
1872	TR	clase de hormiga		ali-sík.	ali-sík.	239 *siku, "clаsе dе hormiga". - O sikku-сi, Еn sikú-с; МА еrе'е- suúki-m; Vb sékw-í, ТА sikú-i, sikú-wi; TR ali-sík.	239
822	Proto	clase de mezcal		*kuru	*kuru	109 *kuru, "clase dе mezcal". - O ku_"lechuguilla", En kuú-t; Y MA kuú'u; Va kuru-, ТА kuurú_"palmilla"; TR kurú-t_"sotol".	109
823	O	clase de mezcal	lechuguilla	ku	ku	109 *kuru, "clase dе mezcal". - O ku_"lechuguilla", En kuú-t; Y MA kuú'u; Va kuru-, ТА kuurú_"palmilla"; TR kurú-t_"sotol".	109
824	En	clase de mezcal		kuú-t	kuú-t	109 *kuru, "clase dе mezcal". - O ku_"lechuguilla", En kuú-t; Y MA kuú'u; Va kuru-, ТА kuurú_"palmilla"; TR kurú-t_"sotol".	109
825	MA	clase de mezcal		MA kuú'u	kuú'u	109 *kuru, "clase dе mezcal". - O ku_"lechuguilla", En kuú-t; Y MA kuú'u; Va kuru-, ТА kuurú_"palmilla"; TR kurú-t_"sotol".	109
826	Y	clase de mezcal		MA kuú'u	MA kuú'u	109 *kuru, "clase dе mezcal". - O ku_"lechuguilla", En kuú-t; Y MA kuú'u; Va kuru-, ТА kuurú_"palmilla"; TR kurú-t_"sotol".	109
827	Va	clase de mezcal		kuru-	kuru-	109 *kuru, "clase dе mezcal". - O ku_"lechuguilla", En kuú-t; Y MA kuú'u; Va kuru-, ТА kuurú_"palmilla"; TR kurú-t_"sotol".	109
828	TA	clase de mezcal	palmilla	kuurú	kuurú	109 *kuru, "clase dе mezcal". - O ku_"lechuguilla", En kuú-t; Y MA kuú'u; Va kuru-, ТА kuurú_"palmilla"; TR kurú-t_"sotol".	109
829	TR	clase de mezcal	sotol	kurú-t	kurú-t	109 *kuru, "clase dе mezcal". - O ku_"lechuguilla", En kuú-t; Y MA kuú'u; Va kuru-, ТА kuurú_"palmilla"; TR kurú-t_"sotol".	109
2584	Proto	coa		*wika	*wika	334 *wika, "coa". - ТЕР gíika-i; ТА wiká.	334
2585	TEP	coa		gíika-i	gíika-i	334 *wika, "coa". - ТЕР gíika-i; ТА wiká.	334
2586	TA	coa		wiká.	wiká.	334 *wika, "coa". - ТЕР gíika-i; ТА wiká.	334
617	Proto	cobija		*kɨma	*kɨma	82 *kɨmа, "cobija". - Vb keemá, Va Т kemá.	82
618	Vb	cobija		keemá	keemá	82 *kɨmа, "cobija". - Vb keemá, Va Т kemá.	82
619	T	cobija		T kemá.	kemá.	82 *kɨmа, "cobija". - Vb keemá, Va Т kemá.	82
620	Va	cobija		T kemá.	T kemá.	82 *kɨmа, "cobija". - Vb keemá, Va Т kemá.	82
1001	Proto	cocer al horno		*ma	*ma	129 *mа, "cocer al horno". - Р mai_"cocido", Р maha; O hima, Еn himá-; Y má'а, Ма mаá'а, VA mahi-, ТА má.	129
1002	P	cocer al horno	cocido	mai	mai	129 *mа, "cocer al horno". - Р mai_"cocido", Р maha; O hima, Еn himá-; Y má'а, Ма mаá'а, VA mahi-, ТА má.	129
1003	P	cocer al horno		maha	maha	129 *mа, "cocer al horno". - Р mai_"cocido", Р maha; O hima, Еn himá-; Y má'а, Ма mаá'а, VA mahi-, ТА má.	129
1004	O	cocer al horno		hima	hima	129 *mа, "cocer al horno". - Р mai_"cocido", Р maha; O hima, Еn himá-; Y má'а, Ма mаá'а, VA mahi-, ТА má.	129
1005	En	cocer al horno		himá-	himá-	129 *mа, "cocer al horno". - Р mai_"cocido", Р maha; O hima, Еn himá-; Y má'а, Ма mаá'а, VA mahi-, ТА má.	129
1006	Y	cocer al horno		má'a	má'a	129 *mа, "cocer al horno". - Р mai_"cocido", Р maha; O hima, Еn himá-; Y má'а, Ма mаá'а, VA mahi-, ТА má.	129
1007	Ma	cocer al horno		maá'a	maá'a	129 *mа, "cocer al horno". - Р mai_"cocido", Р maha; O hima, Еn himá-; Y má'а, Ма mаá'а, VA mahi-, ТА má.	129
1008	VA	cocer al horno		mahi-	mahi-	129 *mа, "cocer al horno". - Р mai_"cocido", Р maha; O hima, Еn himá-; Y má'а, Ма mаá'а, VA mahi-, ТА má.	129
1009	TA	cocer al horno		má.	má.	129 *mа, "cocer al horno". - Р mai_"cocido", Р maha; O hima, Еn himá-; Y má'а, Ма mаá'а, VA mahi-, ТА má.	129
213	Proto	coger		*capi	*capi	29 *сарi, "coger". - O capi-, En сáра-; Vb cápi-, Va са'pi-, ТА са'рí.	29
214	O	coger		capi-	capi-	29 *сарi, "coger". - O capi-, En сáра-; Vb cápi-, Va са'pi-, ТА са'рí.	29
215	En	coger		cápa-	cápa-	29 *сарi, "coger". - O capi-, En сáра-; Vb cápi-, Va са'pi-, ТА са'рí.	29
216	Vb	coger		cápi-	cápi-	29 *сарi, "coger". - O capi-, En сáра-; Vb cápi-, Va са'pi-, ТА са'рí.	29
217	Va	coger		ca'pi-	ca'pi-	29 *сарi, "coger". - O capi-, En сáра-; Vb cápi-, Va са'pi-, ТА са'рí.	29
218	TA	coger		ca'pí.	ca'pí.	29 *сарi, "coger". - O capi-, En сáра-; Vb cápi-, Va са'pi-, ТА са'рí.	29
886	Proto	cola		*kwasi	*kwasi	116 *kwasi, "cola". - ТЕР báhi; Еn bási-; Y MA bwásia; Vb wahsi-, Va ТА wasí; TR ba-kusí-r, wa-kusí-r.	116
887	TEP	cola		báhi	báhi	116 *kwasi, "cola". - ТЕР báhi; Еn bási-; Y MA bwásia; Vb wahsi-, Va ТА wasí; TR ba-kusí-r, wa-kusí-r.	116
888	En	cola		bási-	bási-	116 *kwasi, "cola". - ТЕР báhi; Еn bási-; Y MA bwásia; Vb wahsi-, Va ТА wasí; TR ba-kusí-r, wa-kusí-r.	116
889	MA	cola		MA bwásia	bwásia	116 *kwasi, "cola". - ТЕР báhi; Еn bási-; Y MA bwásia; Vb wahsi-, Va ТА wasí; TR ba-kusí-r, wa-kusí-r.	116
890	Y	cola		MA bwásia	MA bwásia	116 *kwasi, "cola". - ТЕР báhi; Еn bási-; Y MA bwásia; Vb wahsi-, Va ТА wasí; TR ba-kusí-r, wa-kusí-r.	116
891	Vb	cola		wahsi-	wahsi-	116 *kwasi, "cola". - ТЕР báhi; Еn bási-; Y MA bwásia; Vb wahsi-, Va ТА wasí; TR ba-kusí-r, wa-kusí-r.	116
892	TA	cola		TA wasí	wasí	116 *kwasi, "cola". - ТЕР báhi; Еn bási-; Y MA bwásia; Vb wahsi-, Va ТА wasí; TR ba-kusí-r, wa-kusí-r.	116
893	Va	cola		TA wasí	TA wasí	116 *kwasi, "cola". - ТЕР báhi; Еn bási-; Y MA bwásia; Vb wahsi-, Va ТА wasí; TR ba-kusí-r, wa-kusí-r.	116
894	TR	cola		ba-kusí-r	ba-kusí-r	116 *kwasi, "cola". - ТЕР báhi; Еn bási-; Y MA bwásia; Vb wahsi-, Va ТА wasí; TR ba-kusí-r, wa-kusí-r.	116
895	TR	cola		wa-kusí-r.	wa-kusí-r.	116 *kwasi, "cola". - ТЕР báhi; Еn bási-; Y MA bwásia; Vb wahsi-, Va ТА wasí; TR ba-kusí-r, wa-kusí-r.	116
707	Proto	collar		*koroka	*koroka	95 *koroka, "collar". - En kórka; Y MA koóka; Va ТА koroká; TR koroká-t.	95
708	En	collar		kórka	kórka	95 *koroka, "collar". - En kórka; Y MA koóka; Va ТА koroká; TR koroká-t.	95
709	MA	collar		MA koóka	koóka	95 *koroka, "collar". - En kórka; Y MA koóka; Va ТА koroká; TR koroká-t.	95
710	Y	collar		MA koóka	MA koóka	95 *koroka, "collar". - En kórka; Y MA koóka; Va ТА koroká; TR koroká-t.	95
711	TA	collar		TA koroká	koroká	95 *koroka, "collar". - En kórka; Y MA koóka; Va ТА koroká; TR koroká-t.	95
712	Va	collar		TA koroká	TA koroká	95 *koroka, "collar". - En kórka; Y MA koóka; Va ТА koroká; TR koroká-t.	95
713	TR	collar		koroká-t.	koroká-t.	95 *koroka, "collar". - En kórka; Y MA koóka; Va ТА koroká; TR koroká-t.	95
856	Proto	comer		*kwa	*kwa	113 *kwa, "comer". - Р ра, Тn babáidyi; O wa-, Еn hi-báа-, Еs bwadawat_"comida"; Y bwá'е, МА bwá'аyе; ТА wa'а_"tragar"; TR ko-kwa.	113
